group,gene,log2_fc,p_adj
group5,group5_gene_19,-1.1590378732712119,0.18723425469378846
group5,group5_gene_20,0.4968384388324649,0.00020049413328564894
group5,group5_gene_21,1.6790551262200468,0.003978421505146633
group5,group5_gene_22,-0.2669637515698882,0.07558466497764224
group5,group5_gene_23,-1.8433112818729844,0.07864679309833982
group5,group5_gene_24,-1.5699248923158826,0.04363967002486798
group5,group5_gene_25,0.5721691609872835,0.3846897566235676
group5,group5_gene_26,2.6739687994216905,0.020365514155932136
group5,group5_gene_27,0.5709012490058764,0.04666821603736892
group5,group5_gene_28,-0.5609999984443164,0.34827856266600715
group5,group5_gene_29,1.1109667519329118,0.24197086577702243
group5,group5_gene_30,-0.3472730216007822,0.7159172349492615
group5,group5_gene_31,-0.5485135651780992,0.01280954278844144
group5,group5_gene_32,-1.389765703258132,0.0006043851491894058
group5,group5_gene_33,2.042250824157216,2.9479597899914996e-05
group5,group5_gene_34,-3.6818514803687123,0.01319940975636256
group5,group5_gene_35,1.1568958404049403,0.03234275814234129
group5,group5_gene_36,-0.6724301598064285,0.02344745553535766
group5,group5_gene_37,-0.5949940606048384,0.38225959565083956
group5,group5_gene_38,2.4538569763708282,0.00011946382208987121
group5,group5_gene_39,-1.0354900836900744,0.24284366995169648
group5,group5_gene_40,-0.9861002733411948,0.25315794446072226
group5,group5_gene_41,-0.18907164643331903,0.5532367407064743
group5,group5_gene_42,0.6000787094277454,0.10753277064653062
group5,group5_gene_43,-0.6406908843246606,0.0015216950398397257
group5,group5_gene_44,-2.282095449277034,0.03331597903470854
group5,group5_gene_45,-1.25526236227856,0.09104102244762334
group5,group5_gene_46,1.857934091873553,0.0075193102554735125
group5,group5_gene_47,0.1084263442464916,0.001723800664140339
group5,group5_gene_48,0.6540765613705419,0.005627758833672279
group5,group5_gene_49,-0.3790607504009045,0.7946865551798405
group5,group5_gene_50,-0.9562716594512408,0.007268490814850625
group5,group5_gene_51,2.432475702319346,0.020669283615000696
group5,group5_gene_52,-0.27287819272406694,0.320462021422678
group5,group5_gene_53,-0.642886325314334,0.020391026791813854
group5,group5_gene_54,1.5894064312152423,0.00150633517645531
group5,group5_gene_55,-1.0474225203577086,0.22746980833874275
group5,group5_gene_56,-0.8623546484722953,0.00418032287215039
group5,group5_gene_57,0.014857691824502103,0.03123083760178349
group5,group5_gene_58,0.0003916509278605675,0.954992586021436
group5,group5_gene_59,0.37643645445966084,0.07716079109600281
group5,group5_gene_60,3.0329201796234573,0.035120563112286216
group5,group5_gene_61,0.48755995721093714,0.14038146771894502
group5,group5_gene_62,-3.4481782459886605,0.02793198187342574
group5,group5_gene_63,0.4731334679757633,0.09860817282153714
group5,group5_gene_64,0.054925992009918295,2.239998626201305e-06
group5,group5_gene_65,0.0630025353096136,0.16014825760162305
group5,group5_gene_66,0.35662359862444754,0.30903875674720516
group5,group5_gene_67,-0.04158351712845909,0.005200059215902562
group5,group5_gene_68,-0.07628753493031405,0.12645993798119579
group5,group5_gene_69,0.8889141041676398,0.0876789271909559
group5,group5_gene_70,-0.7860171559320264,0.1058868894981917
group5,group5_gene_71,-1.3741451866768046,0.006546501166850007
group5,group5_gene_72,4.384483106302467,0.4365008075142562
group5,group5_gene_73,-1.0379932934827885,0.004216983321226321
group5,group5_gene_74,0.14520722306711087,0.01577831121356156
group5,group5_gene_75,-2.1687073637692826,4.449933140901775e-05
group5,group5_gene_76,0.16887920182456176,0.04385872931904197
group5,group5_gene_77,-1.3531770484995358,0.405183032974215
group5,group5_gene_78,-0.6415857671325158,0.04255078994479267
group5,group5_gene_79,1.5153437653681294,0.029986086865345613
group5,group5_gene_80,0.6844138741482069,0.0009691955616576492
group5,group5_gene_81,0.8241938106334876,0.4062633420105972
group5,group5_gene_82,-2.568247015668201,0.658652893472462
group5,group5_gene_83,2.6634979962520684,0.04015083021965493
group5,group5_gene_84,-1.7282279008657189,3.2169693191432704e-05
group5,group5_gene_85,2.216413180726104,0.009437354974852962
group5,group5_gene_86,1.4812386056731548,0.007552550417416744
group5,group5_gene_87,0.8371324755877861,0.564682952850534
group5,group5_gene_88,-1.239727932317153,0.06293689410686851
group5,Nnt,6.397082620455768,0.00010022216488403393
group5,group5_gene_90,-0.6828360454350467,0.028928890700671252
group5,group5_gene_91,0.042107378682673134,0.6860375074976848
group5,group5_gene_92,-0.36231477567406184,0.06613336433113447
group5,group5_gene_93,-2.955985234529992,0.012278184967309565
group5,group5_gene_94,1.6265870189276526,0.08594104584227588
group5,group5_gene_95,-0.11760537699657368,0.3543948394504254
group5,group5_gene_96,-0.7029605792782436,0.004570005151333327
group5,group5_gene_97,-0.8124744876031631,0.17206578980592577
group5,group5_gene_98,0.5197663857318139,0.02157141479673358
group5,group5_gene_99,-1.2959466905269847,0.07059069224790422
group5,group5_gene_100,-3.270004559787363,0.18387904537797162
group5,group5_gene_101,0.5903382146520004,1.3495646716215704e-05
group5,group5_gene_102,0.7526993470373914,0.22177389821890606
group5,group5_gene_103,-0.2894661457825677,0.05744531439808064
group5,group5_gene_104,-1.6644591690255128,0.07113166301495158
group5,group5_gene_105,0.12895653428946374,0.043066185889884444
group5,group5_gene_106,-2.1235719340547035,2.479480581914081e-05
group5,group5_gene_107,-1.4894843651971061,0.012220898300145572
group5,group5_gene_108,-1.0885120079310338,0.18694226873533792
group5,group5_gene_109,1.2237116527927563,0.0002611923782222412
group5,group5_gene_110,-0.5257858781335297,0.006427070660412857
group5,group5_gene_111,-0.6494062970758678,0.18076286315634352
group5,group5_gene_112,2.834304147346307,0.0006677933475854377
group5,group5_gene_113,0.5110706209236352,0.5695246757334955
group5,group5_gene_114,0.49154204018849773,0.45483205957633993
group5,group5_gene_115,-0.5360660805527235,0.7122312144609129
group5,group5_gene_116,-0.8647389180733277,0.8646995773685904
group5,group5_gene_117,-3.170289338024868,0.0009932988861179953
group5,group5_gene_118,1.4046737712891595,0.041581914565781
group5,group5_gene_119,0.6500490733467497,0.6764844354272155
group5,group5_gene_120,-0.25979069015944933,0.07575053142243107
group5,group5_gene_121,-0.1989787176625708,0.0036479416501801662
group5,group5_gene_122,1.06740918027853,0.2900103965020679
group5,group5_gene_123,-2.254329605965787,0.1403267280119131
group5,group5_gene_124,-0.8553279307530179,9.11606433302298e-06
group5,group5_gene_125,-1.647639151194169,0.11719219872942754
group5,group5_gene_126,2.5686884596057817,0.6432931132166431
group5,group5_gene_127,1.269700521187286,0.2072733727961598
group5,group5_gene_128,-3.193904329646278,0.703924424483564
group5,group5_gene_129,-2.1949543586279647,0.009026900975786845
group5,group5_gene_130,-0.1919012263683551,0.3495718919933893
group5,group5_gene_131,-0.6850383075050158,0.3631835002123911
group5,group5_gene_132,-1.920354201711488,4.159864208132195e-06
group5,group5_gene_133,2.8199052445932096,0.5050791427805079
group5,group5_gene_134,0.4531828752747398,0.5875230450941964
group5,group5_gene_135,0.6884836681514827,0.43177615810663805
group5,group5_gene_136,-1.00342167638671,0.003165544172501588
group5,group5_gene_137,1.0472975134081035,0.014871470564157252
group5,group5_gene_138,-0.5516275034239171,0.21173118275217442
group5,group5_gene_139,-0.4108476018758741,0.2448537494415835
group5,group5_gene_140,0.8859528417466267,0.019441550179032006
group5,group5_gene_141,-2.3620464693374346,0.037301872478041086
group5,group5_gene_142,2.315690396783925,0.10216236896349605
group5,group5_gene_143,0.26446436134961987,0.013147549244698862
group5,group5_gene_144,1.8573691027316153,0.4621483332229916
group5,group5_gene_145,-1.5593586470972867,0.34237273680125097
group5,group5_gene_146,-1.3385894298408798,0.010853019095661123
group5,group5_gene_147,-1.6847553213197277,0.029363330295936133
group5,group5_gene_148,0.36293162536401635,0.06386698112745835
group5,group5_gene_149,0.09567578778145681,5.743660512168981e-06
group5,group5_gene_150,-0.6733971378852117,0.005798816920988713
group5,group5_gene_151,-1.4704003296836552,0.20152964552192595
group5,group5_gene_152,-1.8365645911097215,0.3065042291149395
group5,group5_gene_153,-0.07030165568245117,0.025340048843015748
group5,group5_gene_154,-0.6751008304034701,0.001010147060366053
group5,group5_gene_155,-0.9941301389194803,0.03180344195830017
group5,group5_gene_156,2.2432797548908336,0.14494525459008537
group5,group5_gene_157,-0.11937223337946416,0.04161961954501447
group5,group5_gene_158,1.8415622541940415,0.6187346785445282
group5,group5_gene_159,-0.77321566488991,0.0010140758777068871
group5,group5_gene_160,0.35492561150805246,0.0002276857820032974
group5,group5_gene_161,-0.08044022357168559,0.008476018152867115
group5,group5_gene_162,-2.461552348801278,6.108188604398946e-05
group5,group5_gene_163,2.0710905440826735,0.15937955108031132
group5,group5_gene_164,-0.19597273019700304,0.03415193075129605
group5,group5_gene_165,1.0823064184677926,0.007992341658661733
group5,group5_gene_166,-1.090441647569261,0.024294161646207787
group5,group5_gene_167,-0.23902435329065871,0.1248148792275907
group5,group5_gene_168,-1.2569359218888643,0.09976076232629937
group5,group5_gene_169,1.7921978000069203,0.0004043189512750679
group5,group5_gene_170,0.45154355380347977,0.07251728750196502
group5,group5_gene_171,0.5322276136872878,0.0013732267738983954
group5,group5_gene_172,1.9693670133022194,0.08222310397654925
group5,group5_gene_173,1.6766948805035833,0.0014164973165360316
group5,group5_gene_174,1.1097466773976137,0.05554933440394398
group5,group5_gene_175,-2.061504653204321,0.011074730080219879
group5,group5_gene_176,-1.0087347232991912,0.25891911241409854
group5,group5_gene_177,-1.4556377972164614,0.03437309145187977
group5,group5_gene_178,1.0549238557574088,0.2533522575156195
group5,group5_gene_179,0.24744531553757454,0.16675289340073762
group5,group5_gene_180,-2.0162430287643622,0.1435283652149279
group5,group5_gene_181,-0.27367910886627994,0.10359222754593578
group5,group5_gene_182,-2.1664628867922286,0.1786892349367462
group5,group5_gene_183,-0.07707690770115182,0.04632882608995872
group5,group5_gene_184,-2.4002901307814177,0.001393272052679552
group5,group5_gene_185,0.7667998654076886,0.011971218377100634
group5,group5_gene_186,0.5480458077494066,0.7541718728032837
group5,group5_gene_187,2.766525315352978,0.6302178608358724
group5,group5_gene_188,1.2294162697711464,0.022877336858861137
group5,group5_gene_189,-0.6132256709426289,0.19505192218052847
group5,group5_gene_190,1.1862016352480047,0.6877179224960908
group5,group5_gene_191,-2.0266126273705085,0.2200646986897526
group5,group5_gene_192,-1.395585275337574,0.020242091709525137
group5,group5_gene_193,0.4830566715089095,0.14662360717483172
group5,group5_gene_194,-3.1294620109844944,0.06008669863328393
group5,group5_gene_195,-0.0538831381541304,0.12312953030689455
group5,group5_gene_196,-1.47938177357171,0.2726638002504779
group5,group5_gene_197,0.14689522997223214,0.0363990911204034
group5,group5_gene_198,-1.562717719168532,0.32431077659223734
group5,group5_gene_199,0.6151597993100236,0.005891359519651412
group5,group5_gene_200,0.028024764317714945,0.6169616478110823
group5,group5_gene_201,2.0305305794779294,0.06823563415097193
group5,group5_gene_202,0.009765074447352074,0.16986508382437643
group5,group5_gene_203,-1.1145320671941261,0.2006239932022407
group5,group5_gene_204,-0.3579844909495602,0.003938762598934269
group5,group5_gene_205,-1.9491427756742605,0.0016170950665882781
group5,group5_gene_206,0.588899019322888,0.43287807738667505
group5,group5_gene_207,0.8552828571571448,0.1017665458735014
group5,group5_gene_208,3.580334253204586,0.8219968750450198
group5,group5_gene_209,-0.9016621863763868,0.005053311088535147
group5,group5_gene_210,-0.38830213182901496,0.07750994669399085
group5,group5_gene_211,-0.8348498604354126,0.6458585666584387
group5,group5_gene_212,0.3075648666402749,0.3046344552171702
group5,group5_gene_213,0.5534512749954398,0.4731773675742938
group5,group5_gene_214,-0.07739352442134062,0.32839281766301237
group5,group5_gene_215,1.5751725794658966,0.7930137130881392
group5,group5_gene_216,-0.8946202804444273,0.0004310594980634545
group5,group5_gene_217,1.4299523694415324,0.41610938544267584
group5,group5_gene_218,0.7808218877795696,0.06863890083572026
group5,group5_gene_219,-0.01744338385347246,0.020866161803059977
group5,group5_gene_220,-0.4566581290978609,0.0016054813486815684
group5,group5_gene_221,3.5186682501604856,0.06299871463990943
group5,group5_gene_222,-1.1846625435760152,0.1270124092661802
group5,group5_gene_223,0.4320031066042012,0.056603520989742355
group5,group5_gene_224,-1.087817651851092,0.43539247572945927
group5,group5_gene_225,2.5891500855008935,0.40002873362071806
group5,group5_gene_226,1.2858981767588453,0.13307362471294765
group5,group5_gene_227,-0.9836073243196588,0.8946680604475656
group5,group5_gene_228,0.7432627404752812,0.2645049097950022
group5,group5_gene_229,0.3736587958510053,0.18938492874326823
group5,group5_gene_230,-0.7491059048633711,2.018365347412436e-05
group5,group5_gene_231,1.0993381149808512,0.0008287886951313836
group5,group5_gene_232,0.5644928171013947,0.021117729445829476
group5,group5_gene_233,0.3127631351346308,0.0045397569126864705
group5,group5_gene_234,-0.0607835813013767,0.40375521520505675
group5,Gal3st3,-4.080321298198338,0.0032448446774055928
group5,group5_gene_236,0.3326121091640662,0.007685965314963831
group5,group5_gene_237,0.08568533288627514,0.3997631609763817
group5,group5_gene_238,-0.929473078181967,0.029671654772729768
group5,group5_gene_239,2.455961049105614,0.5817645494118131
group5,group5_gene_240,-1.5231089178553932,0.015570755229774505
group5,group5_gene_241,0.6200725173756303,0.0017500176276080274
group5,group5_gene_242,-0.46434907633707767,0.385859621193139
group5,group5_gene_243,2.5513435407014846,0.3530114544417626
group5,group5_gene_244,-1.3100496789745688,0.002025157862591667
group5,group5_gene_245,-1.0661317295524815,0.062143709045935705
group5,group5_gene_246,-1.4062361917296466,0.0038350350783896586
group5,group5_gene_247,0.4690243238783849,0.12368148960666964
group5,group5_gene_248,-1.9909234563745306,0.10588591660106468
group5,group5_gene_249,-0.693866317398761,0.06635497455601344
group5,group5_gene_250,-3.120930443138713,9.959047788986651e-05
group5,group5_gene_251,0.34861096348573123,0.00540474028149023
group5,group5_gene_252,-0.7253115451965807,0.2773374986567524
group5,group5_gene_253,-2.157682278701187,0.04349360930565888
group5,group5_gene_254,1.5741336343123848,0.14224048857888624
group5,group5_gene_255,-1.896117002658162,0.2006300201988379
group5,group5_gene_256,1.1555683505409122,0.017159755345044624
group5,group5_gene_257,-1.0165091947823164,0.033499919697132105
group5,group5_gene_258,2.3222784979483677,0.380839283362696
group5,group5_gene_259,1.086848281442912,0.06594420002594238
group5,group5_gene_260,-1.4616694127673409,0.21107891960378186
group5,Adcy4,-3.663650692853267,0.006505901873086353
group5,group5_gene_262,0.8780115475752495,0.22663207784724385
group5,group5_gene_263,-0.38044828952974186,0.10450982701719337
group5,group5_gene_264,-0.24554663518098005,0.19163023909405869
group5,group5_gene_265,1.844746349569542,0.000140205981971958
group5,group5_gene_266,-1.0855988663864369,0.06776579244993639
group5,group5_gene_267,0.13237596965440898,0.000111007291964307
group5,group5_gene_268,1.3842103007958437,0.060567887097827976
group5,group5_gene_269,1.1732203581591203,0.009185002064447738
group5,group5_gene_270,-0.2314383679049751,0.2524155690473777
group5,group5_gene_271,-0.4189135272363544,0.24319518938439483
group5,group5_gene_272,-2.521282420655351,0.077606890430638
group5,group5_gene_273,-1.5315552393645337,0.00011802629684000731
group5,group5_gene_274,0.4616208785333637,0.3658903954261473
group5,group5_gene_275,-0.19992917396624246,0.8230991251006959
group5,group5_gene_276,0.10864426392102824,0.0022660953743844576
group5,group5_gene_277,1.5069177339693878,0.00723950339294244
group5,group5_gene_278,-1.721618508140298,0.17396832729643716
group5,group5_gene_279,-0.34246143823734243,7.846365729227269e-06
group5,group5_gene_280,0.2736308969462657,5.389258940150967e-06
group5,group5_gene_281,-1.0210319094830482,0.7662510424603657
group5,group5_gene_282,2.0756418151947544,0.2612441393970741
group5,group5_gene_283,1.317450862339064,0.07893599596240053
group5,group5_gene_284,0.42069332427869544,0.02321187286775101
group5,group5_gene_285,2.6016360800264504,0.03699390449715873
group5,group5_gene_286,-2.173398155434706,0.06839596298802313
group5,group5_gene_287,-0.011203107603238569,0.43360014224462645
group5,group5_gene_288,0.5311886049543885,0.01545955132865609
group5,group5_gene_289,-1.326104817851187,0.012668135265480534
group5,group5_gene_290,0.43603608563570606,0.003165576277055199
group5,group5_gene_291,-1.6045446159924233,0.49713136283987264
group5,group5_gene_292,1.001308111497667,0.11346086559954997
group5,group5_gene_293,1.5338604137869145,0.18944237798296182
group5,group5_gene_294,0.39488343163607603,0.5054180000797319
group5,group5_gene_295,-2.6865568318441713,0.11726089740084931
group5,group5_gene_296,-1.40185060569075,0.4117981996733151
group5,group5_gene_297,0.8188295046590831,0.5796286717124429
group5,group5_gene_298,0.03073803309293041,0.006874642175566927
group5,group5_gene_299,-3.9063037956541073,0.17562025849170704
group5,group5_gene_300,1.8021040566089486,0.2799545240342402
group5,group5_gene_301,0.1981519340680569,0.0010116472057770092
group5,group5_gene_302,-1.1876582628000651,0.011363187102730885
group5,group5_gene_303,1.442685616471663,0.8529070280208909
group5,group5_gene_304,-0.9824330187150034,0.022727612566008946
group5,group5_gene_305,-0.9982555705261112,0.023077891532219865
group5,group5_gene_306,0.5196113439703525,0.12768848695550117
group5,group5_gene_307,2.5825057659013275,0.13762675601643976
group5,group5_gene_308,2.354201408060685,0.6996293249355937
group5,group5_gene_309,0.5215816734109546,8.664175471978006e-06
group5,group5_gene_310,0.6704592053329635,0.11820000904683578
group5,group5_gene_311,1.1476734515229963,0.027019803652335483
group5,group5_gene_312,-1.822626329285556,0.10532986251120152
group5,group5_gene_313,0.9340150888703745,0.27354352520127784
group5,group5_gene_314,-1.0644065288081157,0.005021224743885692
group5,group5_gene_315,0.461793196855042,0.04729906977197656
group5,group5_gene_316,-0.32982806003063914,0.11615715579431644
group5,group5_gene_317,0.7267520743156108,0.02792979831815074
group5,group5_gene_318,0.17125002425936714,0.0861113436216936
group5,group5_gene_319,-4.455893892690884,6.939687594377491e-05
group5,group5_gene_320,0.25939298197251187,0.005795893267013515
group5,group5_gene_321,0.9311217808339309,0.01675193983691675
group5,group5_gene_322,0.6465961050907578,0.653603161159978
group5,group5_gene_323,-0.14874962200244046,0.014861290163222076
group5,group5_gene_324,2.381134453299089,0.016209527839338673
group5,group5_gene_325,0.4514910372264086,0.4040493479549405
group5,group5_gene_326,0.6346262852800041,0.6629097434929618
group5,group5_gene_327,1.5145132463733246,0.006863822041467564
group5,group5_gene_328,0.5257598495600683,0.004115296269822155
group5,group5_gene_329,-1.302125742450595,0.2413050422081525
group5,group5_gene_330,-3.535589249980452,0.25802683140177585
group5,group5_gene_331,-0.6918253079262181,0.0495463036289264
group5,group5_gene_332,1.1033710125276188,0.17662291538086344
group5,group5_gene_333,-0.5119896805558184,0.6717124469513979
group5,group5_gene_334,1.1617086398085077,0.4090022592807475
group5,group5_gene_335,0.21565585508439583,0.030226810091490506
group5,group5_gene_336,1.8676958018801677,0.38481543368032617
group5,group5_gene_337,-0.4280642253249586,0.0032949837641864173
group5,group5_gene_338,0.6780414985231477,0.017133401982275583
group5,group5_gene_339,0.7335333435762708,0.02676761292185979
group5,group5_gene_340,2.17732271531523,0.05238059171990578
group5,group5_gene_341,-2.474624094184703,0.2912045318733836
group5,group5_gene_342,-0.6646919981020785,0.010666397030463843
group5,group5_gene_343,1.2303483528133305,0.3025373310837755
group5,group5_gene_344,2.24154989567904,0.0025538592619034966
group5,group5_gene_345,0.3481036933310165,0.00020858250912542378
group5,group5_gene_346,-0.4244210384111561,0.0480621585671847
group5,group5_gene_347,1.0978216345779448,0.00047990237030723484
group5,group5_gene_348,1.2596188790859404,0.40297968795235967
group5,group5_gene_349,-0.5215094340675954,0.016490767805056192
group5,group5_gene_350,0.478945602657442,0.07271913977470675
group6,group6_gene_1,1.5006038602283018,0.028547692813926794
group6,group6_gene_2,2.328316210206726,0.25220696004891036
group6,group6_gene_3,-2.4007273542413814,0.21684848238691073
group6,group6_gene_4,0.7674269799707412,0.06346687990183932
group6,group6_gene_5,1.4072983574759497,0.14226140942743984
group6,group6_gene_6,-1.8135494921971418,0.7260641434041117
group6,Zg16,-4.898442886202652,0.005980918805600219
group6,group6_gene_8,-0.8187034853769325,0.20814727761682877
group6,group6_gene_9,0.4314623480368785,0.15750929699308733
group6,group6_gene_10,2.7603882546063923,0.4084540864308903
group6,group6_gene_11,3.332754636764106,0.0001868436718845437
group6,group6_gene_12,-0.7807169519562592,0.01139520007331681
group6,group6_gene_13,1.1635080132156825,3.7985770053592956e-05
group6,group6_gene_14,1.210256885606357,0.12602512010929637
group6,group6_gene_15,0.9620573686963843,0.009270392248718767
group6,group6_gene_16,0.9785204703718894,0.03495699272193586
group6,group6_gene_17,0.8404266285544257,0.23836479643191072
group6,group6_gene_18,2.8469766751693086,0.12856440673012595
group6,group6_gene_19,1.9985764458336837,0.01147151845287261
group6,group6_gene_20,-1.1372231515174875,0.4090644025791267
group6,group6_gene_21,1.5537955672767962,0.0023004576307721746
group6,group6_gene_22,1.6939413930416056,0.044036515835434054
group6,group6_gene_23,0.8567025663700939,0.004203787096704397
group6,group6_gene_24,2.0405653372289576,0.023390075891744733
group6,group6_gene_25,0.6727073497336039,0.6635023346597392
group6,group6_gene_26,0.6906781955605636,0.06947960407759966
group6,group6_gene_27,0.5757987897817128,0.0020783954746924405
group6,group6_gene_28,-2.5264539244095197,0.04581178295507908
group6,Krt20,-5.947545522042947,0.0030673724184866564
group6,group6_gene_30,-0.5689633329591275,0.04593098827245971
group6,group6_gene_31,-1.320349568379208,0.7537243800917417
group6,group6_gene_32,2.4793265128723077,0.0012688325286156078
group6,group6_gene_33,1.1311009018749638,0.9046206869887178
group6,group6_gene_34,0.3567449326304057,0.0004346422802556642
group6,group6_gene_35,-0.4189648590985181,0.14455450826411148
group6,group6_gene_36,0.8294458977116733,0.018771253973434564
group6,group6_gene_37,1.837582335310394,0.7826803039880187
group6,group6_gene_38,-0.7991004731430641,0.006244022811230041
group6,group6_gene_39,0.3929988601989155,0.012098753798436869
group6,group6_gene_40,1.6586964233342,0.014985304936677104
group6,group6_gene_41,-2.407201637171988,0.7970471903477395
group6,group6_gene_42,0.3165238445121642,0.2893442326026157
group6,group6_gene_43,-0.22247248729393088,0.023007835745586413
group6,group6_gene_44,0.20594670625520076,0.0014552715913619494
group6,group6_gene_45,-0.3273614067392593,0.35050783553447945
group6,group6_gene_46,0.5995556775505786,0.3391464885361112
group6,group6_gene_47,3.189259469612941,0.02819030596627492
group6,group6_gene_48,-0.06968758719639889,6.458712762349025e-07
group6,group6_gene_49,0.8229809631864546,0.23212799696533912
group6,group6_gene_50,3.2923823066932134,0.14784402665848997
group6,group6_gene_51,-0.3975225886402052,0.1924633003428723
group6,group6_gene_52,3.031279255947005,0.08771937408738406
group6,group6_gene_53,0.4077183596093055,0.0009778111874442618
group6,group6_gene_54,2.983749527504143,0.07781384699189163
group6,group6_gene_55,1.4877916311721626,2.413192601794139e-07
group6,group6_gene_56,0.8453071257445115,0.050421891880101946
group6,group6_gene_57,0.3048355112644495,0.0005865933644171712
group6,group6_gene_58,-0.5048600878248553,0.12849010184528076
group6,group6_gene_59,0.5098977474483115,0.5032346413728817
group6,group6_gene_60,1.7011741155790352,0.07811154201771231
group6,group6_gene_61,0.38098842505482766,0.014234824038140515
group6,group6_gene_62,-0.059103067339693616,0.2859032636769773
group6,group6_gene_63,0.03636532544222931,0.0013942445314558442
group6,group6_gene_64,1.8390910896954273,0.17742365495302376
group6,group6_gene_65,2.176484109894791,0.4082793691712054
group6,group6_gene_66,-0.5673682449641371,1.7964768951414041e-06
group6,group6_gene_67,-0.56945239329886,0.30659349781421685
group6,group6_gene_68,0.9500704335173129,0.1866057224719099
group6,group6_gene_69,2.614921493898019,0.007952378967107517
group6,group6_gene_70,2.061685947053212,0.1373916838058255
group6,group6_gene_71,-1.4151857076608718,0.39284923706844976
group6,group6_gene_72,0.017089843511799985,0.21950263945313297
group6,group6_gene_73,-0.9493751542997927,2.3111424101755382e-05
group6,group6_gene_74,0.01210684322287553,0.01257283786140065
group6,group6_gene_75,2.726394494251264,0.006118370679548577
group6,group6_gene_76,-1.662770940735375,0.03262022580430408
group6,group6_gene_77,-1.9473546752562756,0.01962296381413254
group6,group6_gene_78,-0.8014035224787234,0.1584037152934105
group6,group6_gene_79,0.8166003737351896,0.04657400641072262
group6,group6_gene_80,1.3000944899290974,0.8234457631664507
group6,group6_gene_81,1.0343002305492233,0.002812999573480697
group6,group6_gene_82,2.1047438346849736,0.1610333850328015
group6,group6_gene_83,-2.156474111639197,0.4657957826663853
group6,group6_gene_84,2.1230879806204586,0.03989114848251444
group6,group6_gene_85,-0.05253821406712261,0.10286380771890236
group6,group6_gene_86,1.460666749217058,0.0033068472138010592
group6,group6_gene_87,-1.5189668688066464,0.07419378790935291
group6,group6_gene_88,0.4071872106631518,0.22702514948449326
group6,group6_gene_89,0.7425926173540698,0.07006262372207946
group6,group6_gene_90,2.0758390043727064,0.0003065145494884553
group6,group6_gene_91,-1.8986192027812598,0.002850670589049134
group6,group6_gene_92,0.44459119537561104,0.012689631941919218
group6,group6_gene_93,-1.1735911721561072,0.0023372047213316574
group6,group6_gene_94,1.132969264101999,0.009621327947945969
group6,group6_gene_95,1.5269639778613828,0.3362215544118899
group6,group6_gene_96,2.266396851636727,0.00592099782105402
group6,group6_gene_97,-0.3757927087471429,0.0013309670722008728
group6,group6_gene_98,1.744478404248746,0.0009991136531133048
group6,group6_gene_99,2.3733073018417272,0.42973459809036124
group6,group6_gene_100,-1.9827081062904268,0.1856899629458806
group6,group6_gene_101,1.2879001341427534,0.23669990340132496
group6,group6_gene_102,1.7898413179811539,0.13095005819448333
group6,group6_gene_103,0.02484673973821583,0.01826249979647601
group6,group6_gene_104,-1.355621687411407,0.042780103993194984
group6,group6_gene_105,1.7672858463590115,0.04274566431666715
group6,group6_gene_106,-1.3392877999587474,0.551350022815873
group6,group6_gene_107,0.1413904199591916,0.19769165353947302
group6,group6_gene_108,0.34182011618517294,0.0006763072848348222
group6,group6_gene_109,1.437530174970799,0.0013603531093279615
group6,group6_gene_110,-0.5086157612931722,0.07718482490750056
group6,group6_gene_111,-0.5926463488003897,0.005855651260875304
group6,group6_gene_112,0.5434274442065108,0.024479436083255816
group6,group6_gene_113,1.8592661925486365,0.0037253684306033544
group6,group6_gene_114,3.716802500947063,0.004895382774437478
group6,group6_gene_115,-1.7858477396792232,0.0638824329353918
group6,group6_gene_116,0.8572459257905383,0.012414614533306
group6,group6_gene_117,-1.1754757880397233,0.019920122079636338
group6,group6_gene_118,1.877276302649777,0.05983180020287792
group6,group6_gene_119,-0.9608895935983878,0.09996367870967354
group6,group6_gene_120,-0.5782399163643694,6.602584092433393e-05
group6,group6_gene_121,-0.4544427456427945,0.059645560749197045
group6,group6_gene_122,0.2895115388562844,0.007507181191693646
group6,group6_gene_123,0.8686365154451259,0.00011272226542850133
group6,group6_gene_124,1.1013670207323447,0.012488262301733674
group6,group6_gene_125,0.3916370580349643,0.01462263032106496
group6,group6_gene_126,-1.528341982538843,0.058784420403471344
group6,group6_gene_127,1.4552899179497745,0.01879138124415725
group6,group6_gene_128,0.3232099376886095,0.11916458604306714
group6,group6_gene_129,2.0845154455213133,5.9391457636036467e-08
group6,group6_gene_130,-0.6262212302459081,0.5413369182884199
group6,group6_gene_131,-1.9232983546589422,0.0873733911187163
group6,group6_gene_132,0.35066229610954086,0.011778585892631201
group6,group6_gene_133,2.279131398012184,0.014577592310674554
group6,group6_gene_134,0.6333660980932737,0.11957754280340221
group6,group6_gene_135,0.11047879119935805,0.6986131386924362
group6,group6_gene_136,-0.8620031756032781,0.4718853463150123
group6,Crisp1,6.034011407453699,0.006148800724102661
group6,group6_gene_138,-1.09292376258293,0.8049426506473977
group6,group6_gene_139,-0.6518216735609478,0.009127621562088187
group6,group6_gene_140,1.226549584321833,0.0008865444243225388
group6,group6_gene_141,-2.2912300003358452,0.004621388857780609
group6,group6_gene_142,2.2481564648029426,0.0019682692118661244
group6,group6_gene_143,1.3050800156151656,0.7929848791592102
